,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
69,Data Analyst,£32K - £43K (Glassdoor est.),"Data Analyst – PowerBI / Alteryx / Excel


Data Analyst – PowerBI / Alteryx / Excel role is open to join a worldwide events organisation based out of their modern and trendy Central London office. Inspiring creativity is at the heart of what this company does having also recently invested heavily in technology, data and insight. It focuses on creating a fun environment to work in to ensure really happy employees. This is the chance for you as a Data Analyst to be involved in exciting and innovative data, BI & analytics programmes and projects that will push your career in the right direction and also give you exposure to some of the most sought-after technical tools such as PowerBI, Alteryx, Power Query and much more.

As the Data Analyst, you will be an integral and driving member of a specialist data analytics team, focusing on collaborating with other areas of IT and finance in order to identify patterns in data sets, proposing strategies and solutions on how to tackle particular requirements, with an end goal of developing reports and dashboards in PowerBI.


The successful Data Analyst will have:
– Previous experience working in a similar Data Analyst role;
– Proven experience developing PowerBI reports and dashboards;
– Previous hands on experience working with Alteryx;
– Advanced Excel skills.

Extra Points For:
– Advanced SQL querying skills;
– Financial Services background, including financial modelling.

This well-known and worldwide events company are offering the Data Analyst a base salary between £50,000 – £60,000 plus generous benefits package, which includes 25 days holiday, combined pension up to 11%, season ticket loan, eyecare vouchers, learning & development and much more!

If you would like to be considered for this Data Analyst role I would advise getting in touch ASAP as this company will be interviewing in the new year!

SKILLS: BI / Business Intelligence / SQL / Analyst / Analysis / Reports / Reporting / Dashboards / Data / Visualisation / KPI / Metrics / Power BI / SQL Server / Alteryx / Events / Finance / Financial / London

Venturi is a staffing business dedicated to you, differentiating ourselves in the marketplace by quality of service and candidate delivery. Our highly skilled and experienced staff operate within dedicated markets to give you the best service possible. Venturi markets include Business Intelligence, Development, Legal IT, Infrastructure, Security and other similar IT specifics. Venturi operates as an employment agency and employment business. No terminology in this advert is intended to discriminate on the grounds of age, and we confirm that we are happy to accept applications from persons of any age for this role.",4.8,"Venturi
4.8","Southwark, England",51 to 200 Employees,2009,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
70,Business Analyst - Data Governance,£32K - £43K (Glassdoor est.),"Who we are:

Redkite helps businesses to unlock value from their data.

We work in close partnership with senior business leaders to provide end-to-end, full stack data expertise from strategy to design to build. We help their high-potential organisations to set up their data to enable better, faster decision-making and accelerated performance.

These partners range from industry-leading public companies to innovative, high-growth start-ups. They cover industries like retail, media, consumer packaged goods, and gaming. We solve some of their hardest problems, accelerating their growth and adding directly to their bottom line.

Our team:

We’re a team of product managers, analysts, data architects, data engineers, operations experts, data governance specialists and developers. We have a range of backgrounds spanning top consultancies, hyper-growth companies, and data functions in large, consumer-oriented organisations.

We’re growing fast and want excellent people to join our team and grow with us. You can find out more about Redkite on our homepage and more about our people and culture on our careers page.

What you’ll do:

Data Governance specialists at Redkite are responsible for producing high-quality and high-impact analytical and advisory work for clients. You will work as part of a small Redkite delivery team and often be embedded within a client team also. Your input and perspectives will contribute towards our continuous development of all components of our very own Data Governance framework, based on the latest data change or industry requirements observed, as well as best practice.

Your challenges will include:
Assessing the Data Governance maturity level of our clients based on the Data Governance Framework
Identifying and articulating data pain points within organisations that can benefit from Data Governance interventions
Defining bespoke data governance strategies for our clients with an aim to achieve well designed, high quality and controlled data, so that it is trusted to enable informed business decisions making
Partnering with client sponsors in identifying ownerships within the business to imbue a robust Data Governance culture
Drive adoption and delivery of the Data Governance strategy through a defined set artefacts and operating model
Defining the relevant policies and standards, and assure best practice for processes for effective implementation Effective multi-stakeholder management across all business functions and role profiles
Designing, managing and/or developing Data Governance artefacts, including data definitions, lineage mapping , data quality standards etc
Developing implementation plan and road map in prioritised business areas
Managing the delivery and implementation of data governance along side with the often multi-disciplinary client teams (e.g Project team, Central Data Governance Team, BAU team etc)
The founders, Henry Crawford and Jon Tippell, firmly believe that continual training is vital to Redkite’s growth, so will ensure that you’re well supported and set up to succeed.

Requirements

You’ll have:
Good understanding of Data Governance strategy, frameworks and best practice, and experience in their design as well as implementation
Effective multitasking skills
Multi-stakeholders management skills
A results-oriented mindset with an eye for detail and a passion for data
Confident and concise communication skills
with the ability to articulate complex/conceptual Data concepts to influence and drive alignment, collaboration and efficiency both within and across multi-disciplinary teams
and communicate technical requirements to business stakeholders and vice versa
Comfort with some travel to clients
Right to work in the UK
Non-essential, but it would be great if you have:
Expertise and in-depth knowledge of Data Governance programme delivery and best practice
Project management skills and experience in leading/managing data projects
Experience in leading Data Governance at an Enterprise, strategic or operational level
Experience and knowledge of data and business operations in the consumer packaged goods industry
Experience working with technical teams across the data spectrum, including data architecture and data modelling
Agile workstream management experience
Strategy consulting experience
Benefits

You’ll have access to a range of great perks and benefits:
Exposure to a genuinely exciting range of clients, all of whom are trying to solve large problems
High impact in your role - many of our team can claim credit for saving millions for their clients
Training and exposure to best in class ways of working - we want to set the gold standard for how companies use data
Friendly and highly-talented team, with limited bureaucracy and hierarchy and a chance to shape Redkite
Opportunities to connect within and outside of work with regular team events (currently via Zoom of course)
Pension scheme, plus life and critical illness cover
25 days holiday + bank holidays, with a flexible approach to personal leave
Investment across learning and development and the opportunity for fast progression
A great company reflects the wonderful diversity of the world in which we live. We have no judgement on any of the things that make you, well - you! Be that your religion, sexuality, race, gender, or even if you once believed that tabs were better than spaces.",5.0,"Redkite
5.0","London, England",1 to 50 Employees,2018,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
71,Data Analyst - Consultant,£32K - £43K (Glassdoor est.),"Our People & Places Solutions business – reinforces our drive to improve the lives of people everywhere and epitomizes the ""why"" of what we do – the tremendous positive impact and value our solutions bring to our communities and society as a whole. From facilities delivering life-saving therapies and ensuring clean water to enabling the connection of people through all modes of transportation and providing access to technology – we're integrating a multitude of these solution elements to build the smart environments of tomorrow.

Start your Jacobs career with a company that inspires and empowers you to deliver your best work so you can evolve, grow and succeed – today and into tomorrow.


Your Impact:
Our Business Intelligence and Analytics team has grown out of our asset management, business solutions and infrastructure advisory services, augmenting our other services by providing the digital systems, structure, management and analytics our clients need to harness their data; building through practical value-adding step change solutions to create and embed strategic digital transformation and enabling them to access the intelligence in their data and make better business decisions, faster.

Our services include, system agnostic strategic data and digital consultancy, data systems structuring and cleansing, Enterprise Asset Management systems (such as Ellipse and SAP), asset modelling, predictive and prescriptive analytics, digital replicas and digital twins and bespoke decision support tools. Our client-centric approach is tailored to the specific pains and gains of the different levels of an organisation, drawing on our knowledge of their operations to ensure systems provide direct value to client business processes to maximise value and return on investment.

About the opportunity:

We are looking for an inquisitive and creative Data Analyst to join our UK Business Intelligence & Analytics Team. You will be joining a team who is delivering digital transformation in industry, supporting Clients on major projects globally across multiple sectors. This is an exciting opportunity to join a high-performing team, realise real change and contribute to revolutionary initiatives such as Digital Twin.
As a Data Analyst, you will be tasked with implementing advanced analytical solutions on complex data to output actionable insight. A successful candidate will be able to evidence an excellent capability in applying advanced techniques such as deep learning on real-life problems as well as presenting outputs in visual forms, infographics and/or dashboards. The analyst will need to collaboratively engage with engineers, designers and industry professionals to develop solutions and agree outputs

You will be responsible for building your personal brand and developing relationships internally and with clients to help us share knowledge and deliver best practice, you will also be called upon to help colleagues develop their digital skillset, sharing their own knowledge to help others
Here’s What You’ll Need:
Mathematical, computer science or numerical background
Ability to disseminate complex analysis in an accessible manner
Strong competency in Python or similar
Knowledge of Machine Learning and its application
Dashboard design and creation
Creativity
Authentic
Curious
Adaptable
Strategic mindset
Cultivates innovation
Growth mindset
Ideally, you may also have experience with:
Applied statistical analysis
Operational Research
Mathematical modelling
Azure or other cloud-based development tools

Why Jacobs?

We clear the way for inventive thinking so you have the support, means and space to deliver the boldest solutions for the extraordinary and every day. Jacobs. A world where you can.

Our Culture:
We’re invested in you and your success. Our values stand on a foundation of safety, integrity, inclusion and diversity. We put people at the heart of our business and we truly believe that by supporting one another through our culture of caring, we all succeed. We value positive mental health and a sense of belonging for all employees.

We aim to make inclusion and diversity core attributes of our identity, embedded in all our employment and business practices in all locations. We know that if we are inclusive, we’re more connected, and if we are diverse, we’re more creative.
Jacobs partners with VERCIDA to help us attract and retain diverse talent. For greater online accessibility please visit www.vercida.co.uk to view and access our roles.
As a Disability Confident employer, we will interview all disabled applicants who meet the minimum criteria for a vacancy. We welcome applications from candidates who are seeking flexible working and from those who may not meet all the listed requirements for a role.
If you have any queries regarding the application process, please contact the team here.
Successful candidates will be asked to complete a Baseline Personnel Security Standard Pre-Employment check and will be required to undergo various checks including: Identity, Right to Work; Employment/Education History and Criminal Record. If you are unable to meet this and any associated criteria, then your employment may be delayed or rejected.


At Jacobs, we’re challenging today to reinvent tomorrow by solving the world’s most critical problems for thriving cities, resilient environments, mission-critical outcomes, operational advancement, scientific discovery and cutting-edge manufacturing, turning abstract ideas into realities that transform the world for good. With $13 billion in revenue and a talent force of more than 55,000, Jacobs provides a full spectrum of professional services including consulting, technical, scientific and project delivery for the government and private sector.",3.8,"Jacobs
3.8","London, England",10000+ Employees,1947,Company - Public,Architectural & Engineering Services,Business Services,$10+ billion (USD)
72,Data Analyst - Compass,£32K - £43K (Glassdoor est.),"We're Checkout.com

We're building the connected finance businesses deserve. Unleashing them with tomorrow's technology, today. Our flexible payments solutions help global enterprises — like Samsung, Deliveroo and Adidas — launch new products and create experiences customers love. And it's not just what we build that makes us different. It's how.

We liberate smart, passionate people to collaborate, innovate and do their best work — faster. That's why we're one of the most valuable fintech firms around. But we're just getting started. By cutting through financial complexity, we'll empower companies to change the world. Join us. Unlock your potential.

Build tomorrow, today.

Data Analyst at Checkout.com

Compass aims to expand and improve on data transparency for our merchants across all of their payments processing data. Offering a range of reporting and analytics products on Checkout.com's merchant facing website, Compass Analytics gives merchants quick access to easy-to-digest visualisations and insights that empower them to make data-informed decisions to positively impact their business growth. Your role as the data analyst within the Compass team would be working alongside software and testing engineers to further enhance our reporting tool so to offer more services to our merchants.
About You:
Collaborate closely with business stakeholders to understand their issues and questions and address them via relevant data-based solutions
Extract, transform and model data to create a self-service data analytics platform
Provide ad-hoc reports to answer business questions
Design, implement and maintain intuitive dashboards and insights for enabling data-driven decisions
Define and create appropriate KPIs for tracking business metrics
Perform peer code reviews and data integrity checks
Engage with end-users and provide support where required
Collaborate with the team to create a backlog of work to achieve the roadmap milestones
What you will be doing:
3+ year experience as a Data Analyst in a data-driven environment
Solid experience building, deploying, maintaining, and supporting financial reports via SSRS/SSIS or BI tools (Looker, Tableau, PowerBI, etc.)
Ability to define and create appropriate KPIs and insightful stories to track the right metrics in business dashboards
Advanced SQL skills to extract and model data from a variety of data sources
Experience implementing Data Warehouse models (dbt, Kimball and/or Data Vault), ETL processes
Experience with SDLC within a Data Warehouse context, including experience using Git and familiarity with Continuous Integration and Deployment
Excellent communication skills with both technical and non-technical stakeholders
Proactive and motivated team player
Creative problem solver
Strong attention to details
Familiarity with basic statistical concepts
BSc/BA (or above) in Computer Science, Engineering or relevant field (Statistics, Mathematics, Economics, etc.)
What we stand for

At Checkout.com, everything starts with our values, including the experience we offer our people.

#Aspire
We supercharge your professional growth with career development programs and leadership training. You can learn your way, with tailored pathways and online platforms. And be inspired at relevant conferences.

#Excel
We don't stop at 'good' here. We strive for excellence amongst our teams every day and recognize colleagues who take it to the next level through our quarterly peer-nominated Hero awards.

#Unite
We're proud of our global connections and inclusive environment. So we champion this through our colleague-led community groups and celebrate many cultural events together.

Want to see us in action?

Take a peek inside here.

More about Checkout.com
We empower businesses to adapt, innovate and thrive with the connected payments they deserve. Our technology makes payments seamless. We provide the fastest, most reliable payments in more than 150 currencies, with in country acquiring, world-class fraud filters and reporting, through one API. And we can accept all major international credit and debit cards, as well as popular alternative and local payment methods. Checkout.com launched in 2012, and we now have a team of 750 people across 13 international offices. In May 2019, we raised $230m in Europe's largest ever fintech Series A round, and globally the third largest. In May 2020, we completed a $150m Series B funding round, tripling our valuation to $5.5bn.

We believe in equal opportunities
Checkout.com is an equal opportunities employer. We welcome applications from all members of society irrespective of age, sex, disability, sexual orientation, race, religion, or belief. We make recruiting decisions based on your experience, skills and personality. We believe that employing a diverse workforce is the right thing to do and is central to our success.
Note for applicants
As we receive a large number of applications, we can only get in touch with successful applicants. If you haven't heard from us within three weeks, you can assume you've not made it through this time. Thanks for your interest and good luck!",4.5,"Checkout.com
4.5","London, England",501 to 1000 Employees,2012,Company - Private,Financial Transaction Processing,Finance,$50 to $100 million (USD)
73,Data Analyst,£32K - £43K (Glassdoor est.),"Site Name: USA - Pennsylvania - Upper Providence, UK - Hertfordshire - Ware
Posted Date: Dec 15 2020
Data Analyst
GlaxoSmithKline is a world leading research-based pharmaceutical company that combines both individual talent and technical resources to create a platform for the delivery of strong growth in a rapidly changing healthcare market. Our mission is to improve the quality of human life by enabling people to do more, feel better and live longer.
We are looking for an individual with experience in toxicology, computational sciences and data analysis to join our Non-Clinical Safety Department at one of GSK’s flagship R&D Sites.
The Non-Clinical Safety department is accountable for driving human-relevant hazard detection, risk characterisation and quantitative safety translation to advance the next generation of medicines to patients. The department generates a wealth of in vitro and in vivo nonclinical toxicology and pharmacology data, which is used to predict the likelihood of adverse drug events.
The Non-Clinical Safety department is on a journey to transform GSK’s approach towards predicting adverse drug reactions. We are looking for an individual who has the personal motivation and vision to help design, build and realise GSK’s future strategy in this area.
We are interested to hear from any applicants who have experience in both the systematic organization of knowledge to direct the design and development of computational models and the application of these models in life sciences to inform decision making.
Key Responsibilities include, but are not limited to:
Implementation of in silico approaches to aid investigation of potential drug safety issues and enhance mechanistic understanding to provide translational risk assessment.
Work in a highly dynamic, multidisciplinary environment alongside experts to apply modelling approaches related to safety endpoints into the molecular design process and support GSK’s compliance with ICH guidelines (experience in chemical safety would be preferred).
Work with internal and external partners to guide development and deployment of new in silico approaches (improving prediction and translation of drug safety risks).
Integrate information and data from a variety of sources to apply theoretical mathematical models to better understand and predict health effects caused by exposure to chemicals (for background see Patlewicz 2020).
Please take a copy of the Job Description, as this will not be available post closure of the advert.
When applying for this role, please use the ‘cover letter’ of the online application or your CV to describe how you meet the competencies for this role, as outlined in the job requirements above. The information that you have provided in your cover letter and CV will be used to assess your application.
During the course of your application you will be requested to complete voluntary information which will be used in monitoring the effectiveness of our equality and diversity policies. Your information will be treated as confidential and will not be used in any part of the selection process. If you require a reasonable adjustment to the application / selection process to enable you to demonstrate your ability to perform the job requirements please contact 0808 234 4391. This will help us to understand any modifications we may need to make to support you throughout our selection process.
LI-GSK
Why you?
Basic Qualifications:
We are looking for professionals with these required skills to achieve our goals:
Relevant education (e.g. degree or higher degree in Biochemistry, Chemistry, Mathematics or Computational/Data Sciences) and evidence of Continuing Professional Development.
Experience in the design and validation of predictive mathematical modelling techniques (e.g. QSAR) in life sciences.
Proven experience of applying predictive mathematical modelling approaches in life sciences to address specific issues related to chemical safety and toxicology.
Preferred Qualifications:
If you have the following characteristics, it would be a plus:
Outstanding written, verbal and interpersonal communication skills.
Ability to work with matrix teams to ensure execution of deliverable successfully.
Demonstrated problem solving abilities.
Ability to effectively communicate complex and technical information and influence stakeholders and technical staff.
An ability to work as part of a cross-functional team, engaging other scientists with complementary skill-sets.
Strong communication skills with demonstrated track-record of effectively delivering data-driven solutions and tools to scientists and stakeholders.
A ‘disruptive’ mindset, proposing novel approaches to challenging scientific questions.
Why GSK?
Our values and expectations are at the heart of everything we do and form an important part of our culture.
These include Patient focus, Transparency, Respect, Integrity along with Courage, Accountability, Development, and Teamwork. As GSK focuses on our values and expectations and a culture of innovation, performance, and trust, the successful candidate will demonstrate the following capabilities:
Operating at pace and agile decision-making – using evidence and applying judgement to balance pace, rigour and risk.
Committed to delivering high quality results, overcoming challenges, focusing on what matters, execution.
Continuously looking for opportunities to learn, build skills and share learning.
Sustaining energy and well-being.
Building strong relationships and collaboration, honest and open conversations.
Budgeting and cost-consciousness.
At GSK, we're a company with a special purpose, to help people do more feel better and live longer. Realising our purpose starts with us. When we feel at our best, we perform at our best.
When you set out on your adventure at GSK, we make a deal. You commit to living GSK's values and expectations and performing against our Innovation, Performance and Trust priorities. And in return, GSK commits to providing the right environment for you to thrive. Put simply, it’s about you being motivated to do your best work, in a place where you can be you, feel good and keep growing.
Together we build an environment where we can all thrive and focus on what matters most to each of us. It is only through the energy, dedication, drive and passion of all of us that we can be the very best for GSK, and importantly, for our patients and consumers.
As a company driven by our values of Patient focus, Transparency, Respect and Integrity, we know inclusion and diversity are essential for us to be able to succeed. We want all our colleagues to thrive at GSK bringing their unique experiences, ensuring they feel good and to keep growing their careers. As a candidate for a role, we want you to feel the same way.
As an Equal Opportunity Employer, we are open to all talent. In the US, we also adhere to Affirmative Action principles. This ensures that all qualified applicants will receive equal consideration for employment without regard to race/ethnicity, colour, national origin, religion, gender, pregnancy, marital status, sexual orientation, gender identity/expression, age, disability, genetic information, military service, covered/protected veteran status or any other federal, state or local protected class*(*US only).
We believe in an agile working culture for all our roles. If flexibility is important to you, we encourage you to explore with our hiring team what the opportunities are.
Please don’t hesitate to contact us if you’d like to discuss any adjustments to our process which might help you demonstrate your strengths and capabilities. You can either call us on 0808 234 4391, or send an email ukdiversity.recruitment@gsk.com
As you apply, we will ask you to share some personal information which is entirely voluntary. We want to have an opportunity to consider a diverse pool of qualified candidates and this information will assist us in meeting that objective and in understanding how well we are doing against our inclusion and diversity ambitions. We would really appreciate it if you could take a few moments to complete it. Rest assured, Hiring Managers do not have access to this information and we will treat your information confidentially.
Important notice to Employment businesses/ Agencies
GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.
Please note that if you are a US Licensed Healthcare Professional or Healthcare Professional as defined by the laws of the state issuing your license, GSK may be required to capture and report expenses GSK incurs, on your behalf, in the event you are afforded an interview for employment. This capture of applicable transfers of value is necessary to ensure GSK’s compliance to all federal and state US Transparency requirements. For more information, please visit GSK’s Transparency Reporting For the Record site.",4.0,"GSK
4.0","Ware, England",10000+ Employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
74,Data Analyst,£32K - £43K (Glassdoor est.),"Kinetic Investments is a start-up accelerator company that provide entrepreneurs with the capital and support required to transform their vision into a success. We work closely with start-ups to accelerate their growth; design, development, marketing, administration and business strategy.
The Role
As a Data Analyst, you will be required to understand our marketing strategies, analyse large quantities of data, and derive useful, actionable insights that we can use to feed back into the creative process for the marketing team.
Responsibilities:
Analyse company data to provide useful, actionable insights; be that in marketing, finance or elsewhere.
Utilise marketing tools such as Google Analytics to pull useful data on our users, marketing channels and more.
Collect and research data including; quantitative, qualitative, trend and industry insights.
Provide ad-hoc reports to different marketing departments based on their given requirements.
Further support to the marketing team on an ad-hoc basis.
Key Requirements:
Business Intelligence and data analysis.
Daily ad hoc tasks of the whirlwind of a start-up.
Science or numerical based subjects are preferred.
Keen to learn, adapt and apply yourself to new challenges.
Good at thinking on your feet and solving problems in a fast-paced environment.
Highly organised, comfortable with multi-tasking and have good attention to detail.
Proven skills in Excel, Research and Analysis of data
Analytical and be able to synthesise data.
Have the ability to use data to express insights and communicate them clearly to others.
Traits
This is your opportunity to join a company on a fast-growth path, in a role that will accelerate with no barriers:
Passion & Positive Attitude – You have great energy and are extremely self-motivated.
Team Player – You work well in a collaborative, team-based environment + individually. You talk, share, motivate and enjoy time with your peers.
Communicator – You can clearly and articulately communicate in English (written & verbal).
Entrepreneur – You are diamond in the rough, ready to shine.
Benefits
At Kinetic Investments we pride ourselves on the exceptional calibre of our team members. If you meet our standards and join us, you get some of the best benefits!
Our office is in one of the most innovative cities in the world, London.
You will have the chance to work with a super talented and fun team, and be part of an exhilarating, creative, oozing co-working space.
We have a relaxed, casual dress code and cool offices, with a view of London and a ping-pong table break whenever you need it.
We provide our team with a FREE lunch every week! Alongside free tea, coffee, breakfast cereals and fruit, daily.
Once per quarter, we take you out for a day of fun and activities.
Please provide ANY examples of your work… anything to show you are an innovative data analyst.",-1,Kinetic Investments,"London, England",1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
75,Data Analyst,£32K - £43K (Glassdoor est.),"Data Analyst - FinTech - £60,000 + Benefits - Growth Opportunity

Our client is a very interesting and unique business that is up and coming within Financial Services. Their products allow their customers to enhance flexibility when spending, offering services which put the customer in control of their spending without enduring any additional costs or interest fees. As our client continues to grow, they are using technology to become a leading brand within Financial Services with second to none solutions, platforms, services, systems and more.
Our client has continued to grow throughout the pandemic showing great signs of stability. With this, they are now looking to hire for an experienced Data Analyst who will work across all the business functions regarding data analysis and reporting.

Requirements:
3+ years with T-SQL (SQL Server).
2+ years working with Data Warehouse.
1+ years designing/building ELTs.
Strong communicator with requirement gathering.
If you believe you possess the relevant experience and would like to be considered for this Data Analyst vacancy. Then please apply to this post or directly to lewis.dorling@exploreltd.com .",3.8,"Explore Group
3.8","London, England",51 to 200 Employees,2005,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
76,Data Analyst,£32K - £43K (Glassdoor est.),"Working within the Technology Solutions team; you will provide support to developers, liaise with the Operations team and be the glue between our Sales staff and prospects. You will undertake the following tasks:
Carry out the Morning Checklist procedure
Conduct project administration tasks
Share/ circulate feed spec, sample files with sales staff and on-boards new prospects / clients
Liaise with relevant sources
With a relevant degree or equivalent academic qualification, you must have experience of working in an Agile development methodology environment, i.e. Scrum/ Kanban. You must also have commercial experience of Atlassian suite of products: JIRA, confluence. Proficiency in MS excel and Powerpoint, and excellent communications skills are also essential.
Expected start date: 11/01/2021
Job Types: Full-time, Permanent
Salary: From £25,000.00 per year
Benefits:
Casual dress
Company pension
Flexible schedule
Life insurance
Private medical insurance
Sick pay
Wellness programmes
Work from home
Schedule:
Monday to Friday
No weekends
COVID-19 considerations:
We have been working from home since March, and will continue to do so during next year, until its safe to return to office.
Experience:
Atlassian suite of products: Jira confluence: 1 year (Required)
working with Scrum/Kanban: 1 year (Required)
of undertaking similar tasks: 2 years (Required)
Education:
Bachelor's (Preferred)",-1,Exchange Data International,"London, England",-1,-1,-1,-1,-1,-1
77,Data Analyst - Excel,£32K - £43K (Glassdoor est.),"Data Analyst - Excel
Location: London
Duration: 3 month contract
Inside IR-35
Rate: £16-19/Hour
My clients are looking for a Data Analyst to come and help on an upcoming project.
They are looking for someone with strong Excel skills, should have experience with V-lookups and Pivot tables and experience with Data Analysis.
Must have excellent verbal and written communication skills, the role will involve working very closely with a mix of business stakeholders.
Must have right to work in the UK - Not able to offer sponsorship.
Interview slots available next week with a view to start someone in the role ASAP.
GCS Computer Recruitment Services is acting as an Employment Agency in relation to this vacancy.",4.2,"GCS Recruitment Specialists Ltd
4.2","London, England",51 to 200 Employees,1991,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
78,Data Business Analyst,£32K - £43K (Glassdoor est.),"Location:
London
Sector:
Data Management
Job type:
Contract
Job functions:
Business Analyst
Salary:
£400 - £450 per day
Contact:
Dhrusha Shah
Contact email:
dhrusha.shah@lafosse.com
Job ref:
LFA - 55950_1607533065
Published:
26 days ago
Duration:
3 Months
Expiry date:
2021-01-08
Startdate:
ASAP
Data Business Analyst
A Data Business Analyst is required to join a team working closely on a new system. You will be required to work with the Product Owner, development teams and BI teams to write and define requirements correctly and ensure that any challenges are executed effectively.
It is imperative that you would have experience with Data warehousing, data quality and data cleaning.
Key skills and responsibilities:
Business analysis with a focus on data projects
Worked with business facing data and BI teams
Writing and defining requirements
Data quality
Data cleaning
Data classification
For more information, please apply!",4.7,"La Fosse Associates
4.7","London, England",51 to 200 Employees,2007,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
79,CRM & Data Analyst,£32K - £43K (Glassdoor est.),"About Us
The Financial Times is one of the world’s leading business news organisations, recognised internationally for its authority, integrity and accuracy. The FT has a record paying readership of one million, three-quarters of which are digital subscriptions. It is part of Nikkei Inc., which provides a broad range of information, news and services for the global business community.
We are a vibrant and diverse group of people from different backgrounds, and with different interests. There are over 2,200 employees across our offices (London, Sofia, New York, Manila, Tokyo, Hong Kong), and we are deeply committed to furthering equality and diversity, in our organization and the wider industry.
We have very active communities which you are welcome to participate in such as FT Women, FT Embrace (our BAME network), Proud FT, and ad-hoc social events.
We make it our priority to provide the most flexible conditions for everyone, including flexible working hours, working from home and part-time (contractors and permanent).
Role Overview
An exciting opportunity exists to join the Financial Times Commercial CRM team, to help transform our Customer Relationship Management capabilities to enable commercial growth and ultimately drive advertising revenue.
We are looking for an enthusiastic, highly motivated individual to join the FT’s CRM Operations team. Reporting into the CRM Operations Director, the purpose of the role is to support the global advertising team helping to create engagement for sales with their clients, ensuring audiences can be correctly segmented for marketing campaigns with tracking and improvements so as to continually improve how we engage with clients and prospective clients.
What you will be responsible for
Collaborate closely with both Sales and Commercial Marketing ensuring the client database is segmented effectively for targeted marketing activities, managing Pardot Campaigns and driving user engagement
Support revenue generation helping marketing and sales to manage the audience segmentation and messaging
You will take a proactive approach towards the sharing of information and intelligence between Commercial Marketing and Sales helping teams to collaborate
Ensure our systems are configured to a high standard with user experience and ROI measurement at the heart of our operations
Ensure the benefits and revenue generation from CRM are clear to Sales, Operations and Commercial Marketing. Ensure all teams understand how accurate data input and correct housekeeping of contacts and pipeline assist with revenue generation when it comes to knowing where to focus attention, the quality of our client communications and having a central store of client intelligence
Maintain ownership of the quality of CRM data and evaluate new tools to assist in future business intelligence
Ensure that all marketing campaigns correctly reflect marketing consent choices and that FT’s marketing consent is clear and correctly configured
Provide qualitative feedback on all analysis to identify actions/decisions that can drive revenue for sales teams globally
You should be comfortable providing guidance and coaching other teams to understand our CRM capabilities as well as challenging the current set up and approach and suggesting revenue generating ideas and efficiency improvements
In a small team, there is often a need to “muck in”. As such expect flexibility within the role to pick up other tasks that may be required
Experience/skills you need to be successful in this role
Experience in data-informed CRM role (3-4 years)
Excellent knowledge and experience of Salesforce / Pardot point and click configuration/Administration.
Exposure to working with relational database(s) with the ability to query and analyse multiple data sets
Candidate must be numerate, willing and able to learn new systems with minimal management intervention
The candidate must be very comfortable with data manipulation and possess the ability to analyse data from both a detailed as well as a holistic view.
Knowledge of business (preferably advertising/CRM) concepts
You understand what it takes to get teams performing well, and at pace
Experience in partnering with business teams to work collaboratively towards a shared goal
Proactive, outcome driven, with a can-do attitude
A proven ability to quickly get up and running and identify trends and opportunities in complex organisations
Passion for digital media, advertising, and/or web-based technology
The ability to explain set up in clear non technical language.
What’s in it for you? FT Benefits
Our benefits vary depending on location, but we are committed to providing best in class perks across all our offices as well as an inclusive environment to develop your career. Examples of our benefits include; generous annual leave allowances, flexible working, medical cover, enhanced maternity & paternity packages and subsidised gym memberships.
Further Information
The FT is committed to providing an inclusive working environment for all. We are an equal opportunities employer who seeks to recruit and appoint the best talent regardless of age, gender, ethnicity, disability, sexual orientation, gender identity, socio-economic background, religion and/or belief. We also promote flexible working and will consider specific requests around flexibility for all roles where it can be accommodated. Please let us know if you require any adjustments as part of the application process or to enable you to attend an interview. If you would like to discuss your requirements, or have any questions, please contact a member of our HR team who will be happy to help.",4.1,"Financial Times
4.1","London, England",1001 to 5000 Employees,1888,Subsidiary or Business Segment,Publishing,Media,Unknown / Non-Applicable
