,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
76,"Agile Business Analyst - Data - London, UK",£25K - £38K (Glassdoor est.),"Join a team of passionate thought leaders in a dynamic and collaborative environment! New Signature's Business Analysisteam is growing fast and we're looking for our next Agile Business Analyst to join us.

ROLE DESCRIPTION


In-line with the explosive growth of our AppDev, Data & AI business, we are seeking seasoned E2E Agile Business Analysts to help drive one of our flag ship projects in the data space. Successful candidates will, work directly with our client to help them build applications to make the most of their data . Successful applicants will help steer the ship on this fast paced project to ensure successfully delivery on time, to budget & to a high-degree of quality and customer satisfaction.

Key Skills & Experience
Five years plus experience working on data focused projects (i.e. cubes, warehouses, migrations, ML etc)
Confident in challenging assumptions and working with the business to define an mvp for a product
Ability to effectively structure backlogs to define a product using epics and features aligning both business needs and technical architecture
Ability to write clear, testable user stories using Gherkin acceptance criteria
Ability to lead Stand-ups, Retrospectives, Showcases, Planning Sessions, Iteration Planning Sessions and Project Discovery Sessions, and Backlog Refinement Sessions
Expert understanding of SCRUM methodology
Solid experience working in an Agile team to agree and develop system/product designs based on user requirements and specify these as user stories
Experience of using Azure Devops Tooling
Ability to create and sustain effective stakeholder relationships, across all levels
Resilient and proactive with a strong delivery focus
Strong data modelling skills
Ability to become familiar with complex business domains quickly
Nice to have Skills & Experience
SQL
Experience of projects using Databricks
Experience of working with API testing tools (i.e. Postman)
Experience of projects using the Microsoft Azure stack
Experience of cloud data warehousing projects
Experience using Azure Data Studio
Data Science qualifications
Qualification requirements
Degree Educated Must have
Certified Scrum Master Beneficial
Certified Product Owner Beneficial
ABOUT NEW SIGNATURE


Who are New Signature?

We are a pure Microsoft, pure public Cloud solutions provider. The 2017 Acquisition of Paradigm Systems & Dot Net Solutions by New Signature accelerated a suite of capabilities to support the world's most prestigious and recognisable brands, helping them to become digital organisations powered by the Cloud.

We have over 500 people across the UK, US, Canada, South Africa, the Philippines and Australia, with our UK office growing over 70% YoY and headcount more than tripling.

How has this been possible?

Our values of being Generous, Authentic, Innovative and most importantly, Human, has enabled a unique approach to provide outstanding customer experiences, drive transformational results for clients across all company sizes & successfully deliver pioneering solutions that challenge the status quo. We've quickly established ourselves as a recognized expert at the forefront of Microsoft's technology stack with exceptional services to empower our customers, colleagues, and community.

OUR CORE VALUES


Our employees are driven by our values and know that they make a positive difference every time that they help a customer to solve their challenges. Our focus on delivering great customer experiences empowers our people to build rewarding relationships that contribute to our positive work environment. You can learn more about our culture here: New Signature Culture
Human


We use our hearts and minds to collaborate for success.

We harness technology to drive business, but we never let that replace our human connections. We use our hearts and minds to collaborate for success and instill confidence in our customers through relationships forged from trust.
Generous


We are giving and respectful.

With our efforts to always be generous, we elevate our service level with empathetic and considerate communications and actions. We always find a way to support our customers and colleagues by giving of our time and talent and equally respecting the time and talent of others.
Authentic


We tell it as it is, with positive intent.

Being authentic helps to nurture our strong and trusted relationships. We are honest, transparent, and reliable. When you partner with New Signature, you are partnering with a group of purposeful, outcome-driven and results-oriented professionals.
Innovative


We push the boundaries at the intersection of people, process and technology.

For us, there are no limit to our dreams. We continually innovate and push boundaries at the intersection of people, process, and technology to bring our customers and colleagues the best solutions first.

EQUAL EMPLOYMENT OPPORTUNITY


As a Global Cloud Transformation Consultancy business, New Signature understands diversity and inclusion in the workplace brings benefits to our customers, our business and most importantly, our people. We are committed to being an inclusive employer and we provide equal employment opportunities to all employees and applicants for employment.

New Signature prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other factors protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including all aspects of the recruiting and employment life-cycle at New Signature.

EMPLOYMENT ELIGIBILITY


New Signature requires candidates to prove eligibility to work in the UK. Offered candidates may be asked to complete a background check as permitted by applicable employment regulations. Depending on the requirements of the job, these record checks may include any or all of the following education verification, employment verification, drug screening, and criminal record check.",3.5,"New Signature
3.5","London, England",201 to 500 Employees,2003,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
77,Mandarin Speaking Data Analyst (Tier 2 Visa Sponsor),£25K - £38K (Glassdoor est.),"***Tier 2 Sponsorship***
We have an exciting opportunity for an ambitious, creative and bright graduate to develop commodity market analysis and help with operations on international physical commodity contracts. Our client is a small, innovative, physical commodity broking company specialising in the international grain industry. The ideal candidate will have a keen interest in current events and international affairs, be confident on the telephone and have a fine attention to detail with a high degree of accuracy both written and numeric. You will work directly with the brokers and will receive full training and support from the senior management team.
Job Responsibilities
Working directly with the brokers and dealing with operations.
Following the negotiation of contracts, helping to draft and issue contracts, monitor the execution of contracts, help to ensure that contract terms are adhered to and deadlines are met.
Working with the brokers to improve the company’s current analytical ability and develop new tools to improve services to their clients, with the ultimate aim of leading a change of practices across the industry.
This position calls for an intelligent, well-organized person who enjoys multi-tasking and working in a small team but is also capable of working independently.
Essential Requirements
A Degree or Masters in grade 2.1 or better
Preferably with evidence of ability in economics, maths, statistics or other related subjects: - International Relations, Business, Business Management.
Some understanding of supply chain management, transport, shipping, logistics would be useful but not essential.
Excellent written and verbal communication skills
A foreign language would be useful
Proficient in Microsoft Word, Excel and Outlook; proficient typing and keyboard skills.
Reference ID: Mandarin Speaking Data Analyst
Job Types: Full-time, Permanent
Salary: £23,000.00-£27,000.00 per year
Benefits:
Company events
Discounted or free food
Gym membership
Life insurance
Private medical insurance
Sick pay
Schedule:
Monday to Friday
Education:
Bachelor's (Required)
Language:
Mandarin (Preferred)
Work remotely:
Temporarily due to COVID-19",-1,Matchu Recruitment LTD,"London, England",-1,-1,-1,-1,-1,-1
78,MI Analyst - Data Visualisation - Power BI,£25K - £38K (Glassdoor est.),"My client is an established business services organisation who are continuing to develop their portfolio of services. Part of a PLC with an established client base.
As part of their development they seek an experienced Management Information Analyst with a finance understanding to join to take ownership of their finance and operational data. The primary responsibility of the role is to bring data to life, candidates will need extensive and demonstrable Power BI application and tools experience and a flair for dashboard and report design, taking user perception and needs into consideration. You will be able to use data to tell a story.
The role reports in to the Financial Controller providing support across the finance team and beyond, the remit of the role will include:
working with senior management and the finance team to understand business requirements, working together to determine what information and analysis is essential to the organisation.
Independently create a suite of management reports to provide clear and insightful data using advanced Excel techniques and Power BI.
Identify, analyse and interpret trends or patterns to help shape future direction.
Interpret data and provide suitable reporting via dashboards.
build a reporting framework to support the business as it continues to grow.
Focus on continuous improvement opportunities and manage data projects.
Successful candidates will have previous experience in a similar role, it is essential you have the knowledge and capability to create reports and interpret and analyse data independently. The role requires excellent Excel skills and thorough knowledge of power BI.
In return there is a competitive salary and the opportunity to work in a progressive and collaborative environment.
Job Types: Full-time, Permanent
Salary: £45,000.00-£55,000.00 per year
Schedule:
Monday to Friday
Experience:
Power BI: 1 year (Required)",-1,Executive Talent Solutions,"London, England",-1,-1,-1,-1,-1,-1
79,Data Analyst & Migration Specialist - Salesforce,£25K - £38K (Glassdoor est.),"You will come in to work alongside the Solution Architect to deliver data migrations across a number of locations. This will include being hands on with the data cleansing and migration.
Extensive relevant experience is required to ensure you can plan and execute multiple successful data migrations. To do so you will need to collaborate with different teams for the planning and modelling of Salesforce CRM Data structures and optimum object design.
The experience required to carry out the role is as follows:
Having worked in complex environments of CRM platforms.
Extensive hands-on experience of data cleansing.
Hands-on experience of data migrations into Salesforce.
Salesforce data loader
Strong understanding of Salesforce data types and objects.
Experience of working in development or Engineering teams.
Nice to have:
Second Language (Italian, French, Spanish, Japanese, Mandarin, German, Russian).
This is a fantastic opportunity to work with one of the best know eCommerce brands based in central London. Boasting one of the nicest offices London has to offer!
Get in touch now for the full details…",3.7,"Linux Recruit
3.7","London, England",1 to 50 Employees,-1,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
80,Advanced Data Insight Analyst II (Product Analytics),£25K - £38K (Glassdoor est.),"Expedia

Are you passionate about uncovering opportunities to improve the customer experience and conversion through the power of data?

Hotels.com, part of Expedia Group, is a truly data-driven company and as such we use data to support every decision. We use analytics methods that range from simple to very sophisticated, depending on the business need.

What you will do:

We are looking for a motivated, hardworking individual to be part of the Expedia Product Analytics Team that enables product optimisation for 80+ localised websites in 35+ languages. In this exciting role, you will contribute to the team’s success in analysing, measuring and evaluating the performance of our websites and mobile apps. Success in this role requires a data driven approach to understanding the opportunities to optimise the product experience across a broad customer base in the context of a growing and increasingly varied product portfolio.

This role will partner with our product, technology and customer teams, providing meaningful behavioral insights to deliver material improvements to business performance through fast and effective change. Your responsibilities will primarily focus on Product Analysis in relation to the optimisation of our onsite customer experience. This ranges from the definition and application of product success metrics to owning live-site experiments (AB/Multivariate) which includes test conceptualisation, analysis and recommendations.

Who you are:

· Experience in conversion optimization.

· Expertise in Web Analytics, using Adobe Analytics or Google Analytics Premium.

· Experience with online experimentation via proprietary or off-the-shelf products (e.g. SiteSpect, Test&Target, Optimizely, Maxymizer etc.) is preferred.

· Experience of data analysis using (at least one of) R / Python / SAS / SQL.

· Experience of consumer financial products would be advantageous.

· Strong communication skills, with the ability to present the business value of analysis concisely and clearly.

· Excellent logical thinking, a very strong background in a quantitative field such as mathematics, physics, engineering, operations research, data science or similar, and a scientific approach to problem-solving (i.e. ability to ask the right questions and craft appropriate analyses to answer them).

· Strong interest in understanding how the business works at a systems level and a desire to learn about and evolve in a business environment strongly preferred.

· A sharp focus on getting results and insights using the most practical and fastest approach (even if it’s not the most complicated or exciting for you).

· Ability to perform in a fast paced, active environment and be comfortable with a high level of ambiguity.

· High energy and a can-do attitude.

· Curiosity and passion for making an impact along with strong attention to detail.

Why Join Us:

Expedia Group recognizes our success is dependent on the success of our people. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative people in our business. Our brands recognize the power of travel to break down barriers and make people's lives better – that responsibility inspires us to be the place where exceptional people want to do their best work, and to provide them the tools to do so.

Whether you're applying to work in engineering or customer support, marketing or lodging supply, at Expedia Group we act as one team, working towards a common goal; to bring the world within reach. We relentlessly strive for better, but not at the cost of the customer. We act with humility and optimism, respecting ideas big and small. We value diversity and voices of all volumes. We are a global organization but keep our feet on the ground, so we can act fast and stay simple. Our teams also have the chance to give back on a local level and make a difference through our corporate social responsibility program, Expedia Cares.

If you have a hunger to make a difference with one of the most loved consumer brands in the world and to work in the dynamic travel industry, this is the job for you.

Our family of travel brands includes: Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Egencia®, trivago®, HomeAway®, Orbitz®, Travelocity®, Wotif®, lastminute.com.au®, ebookers®, CheapTickets®, Hotwire®, Classic Vacations®, Expedia® Media Solutions, CarRentals.com™, Expedia Local Expert®, Expedia® CruiseShipCenters®, SilverRail Technologies, Inc., ALICE and Traveldoo®.

Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, gender, sexual orientation, national origin, disability or age.",4.2,"Expedia
4.2","London, England",201 to 500 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
81,Strategy Data Analyst,£25K - £38K (Glassdoor est.),"STRATEGY DATA ANALYST
£45,000 - £50,000
LONDON
THE COMPANY:
The company are a tech consultancy that offer a variety of different solutions across various businesses, they partner with their clients to provide real time analytics. They are looking for someone who can contribute to helping clients understand how successful their campaigns have been as well as look at customer analytics. This will be a hands-off role where you will liaise directly with clients to gather requirements and deliver insight back, working alongside the data science and data engineering teams.
THE ROLE:
As a Strategy Data Analyst, your responsibilities will include:
Liaising directly with clients to scope out business requirements
Work alongside the data engineering and data science teams to inform on data required for them to do the analysis
Deliver back insight to the clients off the back of the data
YOUR SKILLS AND EXPERIENCE:
The successful Strategy Data Analyst will have the following skills and experience:
Excellent communication skills in order to communicate with a range of stakeholders in the business
Proven experience using SQL or Python
An understanding of marketing and market mixed modelling",3.9,"Harnham
3.9","London, England",51 to 200 Employees,2006,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
82,Principal Advisers - Data Science / Data Analyst,£25K - £38K (Glassdoor est.),"The Evidence Services Team provides scientific and evidence leadership, services and support to help Natural England operate as an evidence-led organisation. The Team provides access to evidence and services to others in Natural England; particularly the management of a range of evidence projects which include People and Nature Survey and geographic information services. We lead work to implement our Monitoring Strategy and develop new approaches and tools.

This is a nationally dispersed team so location is flexible.

Job description

Both roles will be expected to:

Promote professionalism and contribute to the field e.g. through articles and presentations.
Assess value and cost effectiveness of analytical approaches, tools and technologies, and develop and contribute to business cases to secure resources.
Locate and mobilise relevant data sets to support Natural England delivery needs, promote accessibility of our evidence, and ensure good management of data.
Be flexible and also work with the other managers and Principals in the Chief Scientist Directorate on the development and delivery of the Team’s priorities and support the Evidence Services senior leadership team. In particular, these two roles will work closely together around statistics, and the Principal Adviser - Data Science will connect with the Principal Advisers for Earth Observation, Peatland Mapping and Data Strategy & Integrity.

Role 1: Principal Adviser – People & Nature Project

Provide strong, inspirational leadership for the:

Oversee project, including planning, being responsive to new priorities, budgeting and contract management, delivery of outcomes (including publications) on time and within a financial outturn to agreed forecast.
Functional leadership of people working on People and Nature project and coaching and building capability of others in Evidence Team undertaking data analyses for the project. Chair Defra Group Steering Group (meets twice per year).
Oversight and responsibility for People & Nature survey statistics (including Official Statistics), being responsible for internal and contractor Quality Assurance processes to ensure compliance with UK Statistics Authority requirements
Drive innovation and effective application of emerging technology to People & Nature survey and data associated with it, exploring new uses and ways access can be improved
Ensuring the delivery of communications and engagement plans (internal and external).
Develop strong partnerships with Defra, contractors, NE’s Connecting People & Nature Programme and key stakeholders (which include Government Departments, NGOs and academia).
Provide resilience covering when necessary for the Principal Adviser – Data Science in relation to their role as Lead Official for statistics.

Role 2: Principal Adviser – Data Science

Providing strategic leadership and direction around our analytical services to support Natural England in becoming a data science organisation.

Provide oversight and strong, inspirational leadership for the development and application of analytical and modelling skills in Natural England.
Work closely with senior advisers and team leaders to functionally manage a statistics and modelling service which supports Natural England and Defra group strategic priorities.
Identify where data science approaches can be applied to transforming both evidence and operational aspects of Natural England’s work.
Drive innovation and effective application of emerging technology and data, horizon scanning for potential new environmental applications of data science.
Secure partnerships and cost recovery opportunities by proactively engaging, developing networks and promoting collaboration across Defra, other parts of government, academia and business.
Develop strong relationships with the Defra Data Transformation Programme and the Data Science Centre of Excellence.
Manage relationships, ensuring join up in Evidence Services and contributing to the development and delivery of a Geography Strategy for data and analytical services.
Build capability and capacity within Natural England to perform data analysis and modelling, and establish support networks.
Be Natural England’s Lead Official for statistics, developing our statistics portfolio, ensuring Natural England’s statistics meet the Statistics Code of Practice requirements and covering lead responsibilities and standards as set out by the .

Additional Information:

The post holders will need to show flexibility in taking on and managing other work should team priorities or resources change. Some travel will be required, including occasional travel to London for meetings with Defra. This requirement is subject to restrictions to help reduce the spread of Coronavirus.

These statements give a guide to the level expected for Expert in relation to the competencies:

You are a recognised authority regarding this activity.
You can shape strategic thinking and influence the organisational approach to this activity.
Your colleagues recognise you as an exemplar in this activity.
You can solve highly complex problems independently relating to this activity.
Others defer to you for guidance and advice on complex issues.
You coach colleagues on more complex aspects of this activity.
You rarely need advice or guidance from your manager relating to this activity.
Providing an example of a specific instance when you demonstrated a competency can allow you to evidence that you are working at the appropriate level. For your competency examples, you may wish to use the STAR format (see attached information) to help you demonstrate how you approached the activity and why you took that approach, the complexities and challenges you tackled, the scale and nature of impact you had and the significance of the results.

Please note: If we receive high numbers of applications we will make our initial sift based on the evidence you provide under the technical knowledge, experience and skills competencies.

This recruitment may be used to fill other similar vacancies arising.

Competencies

Technical knowledge, experience and skills

Your evidence for this competency needn't follow the STAR format.

Requirements for both roles:
Strong analytical and modelling skills using a range of software and techniques, including open source software.
Expert in a range of statistical techniques and applications for identifying relationships between data and for inference, parametric and non-parametric analysis and methods for quantifying uncertainty. A willingness, if not already badged, to become an accredited Government Statistician*.
Highly proficient with coding (preferably in R and Python) and using scripts to handle spatial data. Able to create new packages and interact with external libraries and toolkits for predictive analysis and machine learning, including using cloud-based services for data analysis.
Experience of working with both structured and non-structured data
Quality Assurance of data prior to publication, including where necessary meeting UK Statistics Authority requirements.
https://gss.civilservice.gov.uk/learning-development/mandatory-training-for-the-government-statisticians-group/

Technical knowledge, experience and skills

Your evidence for this competency needn't follow the STAR format.

Role 1: Principal Adviser – People & Nature Project Lead
Proven ability to deliver complex projects/programmes (internal or external under contract) and manage risks and dependencies (essential).
Knowledge of NE’s People and Nature Survey or similar people engagement studies (desirable).
Experience of driving innovation in your organisation or field, including introducing/applying new technology or approaches (essential).

Role 2: Principal Adviser – Data Science
Experience of strategic leadership and direction-setting including influencing and engaging others around that direction.
Experience of driving innovation in your organisation or field, including introducing/applying new technology or approaches.

Personal effectiveness - Expert

Share your knowledge and expertise with people in your networks (both internal and external) to help develop their capability and to improve outcomes.
Use insight to identify target audiences and partners and to inform communication objectives, messages and solutions

Leading and managing people - Expert

Set clear plans and expectations, engage colleagues and other partners (including contractors), make things happen, delegate, drive and deliver outcomes. Through this demonstrate functional leadership experience and experience of programme management.

Putting people at the heart of the environment - Expert

Develop an understanding of the objectives and needs of our partners and customers.
Collaborate, influence and build trusting relationships to achieve pragmatic outcomes.

Work delivery – Expert

Be decisive, combine your professional judgement with evidence to inform your decision-making
Handle data responsibly, understand your role in good governance, and comply with delegations, policies and procedures.
Through this demonstrate understanding of quality assurance and standards, the range of evidence and the business context within which it is used and the value of evidence in decision making.

Work delivery – Expert

Consider the financial implications of your work and seek organisational income from your products and services
Responsibilities
Please refer to job description
Benefits
Learning and development tailored to your role
An environment with flexible working options
A culture encouraging inclusion and diversity
A Civil Service pension",3.7,"Natural England
3.7","London, England",1001 to 5000 Employees,-1,Government,Industrial Manufacturing,Manufacturing,Less than $1 million (USD)
83,Actuarial Data Analyst - Health and Benefits,£25K - £38K (Glassdoor est.),"The Role

Health and Benefits GB is a specialist centre of excellence in all aspects of health, wellbeing and risk consulting for corporate clients. With more than 200 consultants and support staff, this team represents a significant resource providing services to support the design, financing and management of integrated health solutions that are tailored to meet clients’ needs.

The Health and Benefits GB team assists clients in many ways, including to:
Benchmark existing employee benefit provisions and costs.
Design appropriate benefit programmes.
Finance and/or broker benefit programmes appropriately.
Consider broader wellness strategies.
Respond proactively to market developments and changes in legislation.
Establish proactive and robust governance frameworks.
Within the H&B team is a specialist actuarial/financial modelling and data analytics unit. The function of the specialist unit is spread across three main areas:
1) Accounting for post-retirement medical plans

This involves actuarial calculations and the preparation of disclosures for around 30 post-retirement medical plans for financial accounting purposes. The team also advises clients on related issues such as medical cost inflation and around de-risking of retiree medical plans.

2) Financial Modelling - supporting broking and consulting teams

The actuarial unit provides support to Healthcare and Risk consultants within H&B, including work on financial modelling to deliver new and innovative solutions to WTW clients on their health and risk related benefit programmes (examples include; independent pricing of employee benefits, captive reserving and assisting clients who wish to self-finance by developing funding strategies).

3) Data Analytics

The actuarial unit is at the forefront of H&B GB’s research and strategic innovation arm involving medical and employee benefit related data analytics and benchmarking. The unit is actively looking at areas of “connectivity” for our clients across the benefits spectrum, helping them to understand changing behaviours and trends. The successful candidate will be instrumental in driving the creative thinking in this area.

Responsibilities:

You will be expected to assist with the actuarial team’s expansion across each of the three core areas. Projects and tasks are likely to include:
Data manipulation and actuarial calculations in respect of the preparation of financial accounting disclosures.
Preparation of written reports for financial disclosure documentation.
Development of our data analytics proposition, incorporating advanced financial modelling and objectives around innovative solutions covering healthcare and risk related programmes.
Financial modelling, including the benchmarking of underwriters’ terms against in-house rate calculations by modelling historical claim and risk profiles. Provision of financial modelling and intellectual support to brokers and consultants across H&B.
The Requirements
Candidates should be part, nearly or newly qualified actuaries.
Some knowledge and experience of working in the UK benefits market.
A background or interest in data analytics is a prerequisite, together with a strong skillset in proposition development.
experience with programme languages such as R or Python and database systems such as SQL.
An enthusiastic attitude and the ability to work independently are also attributes that we are looking for.
Flexibility on location base

Equal opportunity employer",3.7,"Willis Towers Watson
3.7","London, England",10000+ Employees,1828,Company - Public,Consulting,Business Services,$10+ billion (USD)
84,Data Management analyst,£25K - £38K (Glassdoor est.),"Data Management Analyst
My client is a growing asset management who is currently looking for a Data Management Analyst to come and join their team, sector space (Asset Management preferred) who has knowledge of operational processes.
Educated to degree level, or equivalent work experience.
Relevant Data Management qualifications which could be fulfilled by proven hands on experience.
IMC and/or IAQ preferable.
Good knowledge of various investment products, such as; Equities, Funds, Bonds, ETD's and OTC's. However, for the right candidate with a strong data background, education of these subjects can be given to enable a data dedicated person to enhance their skill set.
Strong knowledge of Systems, Processes and Controls used to support a business.
Strong risk awareness and a desire to ensure data is an accurate business asset.
Excellent oral and written communication skills, including active listening>
Ability to use SQL effectively to investigate data.
Advanced Excel and Word including working knowledge of VBA.
A solid grasp of Power BI with a willingness to become an SME in the application.

If you have any more question please do get in touch.",4.4,"Barclay Simpson
4.4","London, England",51 to 200 Employees,1989,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD)
85,Data Protection Analyst,£25K - £38K (Glassdoor est.),"Join us at Collinson, we are seeking a hardworking, motivated and friendly Data Protection Analyst for our Data Protection Team. The Data Protection Team consist of our Global DPO – Director of Risk and Compliance and our Global Data Protection Manager. This is an exciting opportunity to join and support a new team. This role will report into the Global Data Protection Manager (DPM) and support DPM in building and maintaining Collinson’s Global Data Protection Framework. The successful candidate will also work closely with a wider team of varied stakeholders in the business including the Legal team, Cybersecurity team, Risk team, Information Security team, Product/Proposition teams, our CTOs, Marketing team and other key functions relevant to data protection.
Key Responsibilities include:
Supporting the DPM with providing day to day data protection guidance to the business.
Supporting the DPM with the data protection impact assessments (DPIAs) process.
Maintaining the companies Record of Processing Activities (ROPA) register
Supporting the DPM with drafting, reviewing, maintaining and monitoring data protection policies
Supporting the DPM with reviewing Data Processing Agreements and Sharing Agreements escalated to the Data Protection Team.
Administration and management of the DPIA and data breach registers and other data protection documentation and forms.
Supporting the DPM with the due diligence process.
Supporting the DPM with the Data Protection training framework.
Acting as a point of contact for Collinson’s network of Data Protection Champions across multiple jurisdictions.
Conducting data protection related research and drafting related guidance notes, checklist, and templates to support the operationalisation of data protection requirements by the business.
Collating KPIs from around the business on data protection activities. Building and maintaining close relationships with the Data Protection Team’s key stakeholders
As such all employees must adhere to FCA regulatory standards:
Adhere to the FCA’s Conduct rules and the Firm’s code of conduct
Undertake all regulatory training as prescribed by the company and comply with all policies relevant to your role
Immediately report any known conflicts of interest in line with company policy
Knowledge, skills and experience required:
Passionate about data protection and building a culture of data protection.
Friendly, hardworking and comfortable communicating to a wide range of people.
Technical understanding of personal data technologies and their data protection and privacy implications.
Adaptable and comfortable with change.
Effective in balancing competing priorities in a fast-paced environment.
Strong knowledge of the GDPR and UK DPA 2018 is a must.
Knowledge of global data protection laws and associated frameworks (e.g. CCPA, HIPAA, and APEC and CBPR) is desirable.
Excellent communication skills both, written and verbal in the English language.
Ability to act independently and exercise good judgment
Experience with data protection required.
Experience in online technologies required.
Experience in working for a B2B company is desirable but not mandatory.
Experience in working for a global company is desirable but not mandatory.",3.5,"Collinson
3.5","London, England",1001 to 5000 Employees,1990,Company - Private,Membership Organizations,Business Services,$1 to $2 billion (USD)
86,"Data Analyst, Financial Risk Analytics",£25K - £38K (Glassdoor est.),"Company & Team – “About Us”
IHS Markit's Financial Risk Analytics (FRA) continues to innovate and deliver best in class risk analytics to its clients in the financial services sector. Our suite of products and solutions enable our clients to effectively calculate, manage and hedge risks on their derivative portfolios. FRA sits within Financial Services division of IHS Markit. The team is looking for a Data Analyst to join its Data Analytics team. The team is responsible for building out and supporting financial risk analytics library which consists of:
Simulation Models
Cross asset pricing library
XVA, Credit, Market and Regulatory Risk Measures
Duties and Responsibilities – “Your Role”
You will be part of the Data Analytics team in London. The team in London works with other teams within FRA to help build out the financial library into our product. The team is also responsible in supporting existing clients and showcasing our products to new prospects.
Key responsibilities include:
Supporting existing client use cases and implementations.
Work on product demos and proof of concepts
Work with the product team to build out financial library
Job Requirements – “About You”
You are highly motived, self-starting individual who loves working on analytical problems. You should be good with a programming language ex. python and willing to learn from first principles. Any relevant industry experience is preferable. You will be interacting with other teams and with clients as well, hence good written and oral communication is essential for this role.
Key Qualifications and Skills:
Numerate degree
Knowledge of a programming language like Python, Matlab etc
Basic understanding of financial derivatives
Effective written and oral communication skills as you will work with clients and other teams
Self-starter and eager to pick up new skills
Good to have:
Understanding of Credit, Market Risk measures
Job Benefits – “What we offer”
Competitive compensation package
Opportunity to work with experts in the field and learn from them
Work with the best of breed technologies
-
Inclusion and diversity are critical to the success of IHS Markit, and we actively encourage applications from people of all backgrounds. We are committed to providing equal employment opportunity without regard to race, color, religion, sex, sexual orientation, gender identity, age, national origin, disability, status as a protected veteran, or any other protected category. For more information on the many ways in which we enthusiastically support inclusion and diversity efforts for both candidates and employees, please access our Inclusion & Diversity Statement here.
We are proud to provide reasonable accommodations to applicants with disabilities. If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position, please contact or call +1 212 849 0399. Determination on requests for reasonable accommodation are considered on a case-by-case basis. This contact information (email and phone) is intended for application assistance and accommodation requests only. We are unable to accept resumes or provide information about application status through the phone number or email address above. Resumes are only accepted through the online application process, and only qualified candidates will receive consideration and follow-up.
IHS Markit maintains a substance-free workplace; employees may be asked to submit to a drug test (where permitted by law). In addition, as a federal contractor in the United States, the company participates in the E-Verify Program to confirm eligibility to work.
For information please click on the following links:
IHS Markit Business Code of Conduct
Right to Work
EEO is the Law
EEO is the Law Supplement
Pay Transparency
-
Current Colleagues
If you are currently employed by IHS Markit, please apply internally via the Workday internal careers site.",4.1,"IHS Markit
4.1","London, England",10000+ Employees,2016,Company - Public,Consulting,Business Services,$2 to $5 billion (USD)
