,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
67,Advanced Data Insight Analyst II,£35K - £45K (Glassdoor est.),"Expedia Groups Product Insights and Performance team sits within Product Analytics. Our focus is on understanding macro trends in user behaviour, great and poor moments across the customer journey, and discovering opportunities for Product teams across Expedia Group to optimize our users experiences.

We are a key partner for senior leaders within the Product organization, and we contribute to the business in three main ways. We focus on discovering and improving how we measure a users experience, understanding performance through good hypothesis driven diagnostics, and delivering new research into macro behavioural trends and opportunities.

What youll do:
Extract data from multiple data sources and combine them into the required datasets for model building or analytics.
Apply common statistical methods such as linear and non-linear regression, multivariate analysis to interpret results.
Demonstrate an understanding of functional technical information (e.g. user flows, technical system design and workflows).
Build complex charts with limited supervision.
Communicate with and influence partners and leadership teams.
Conduct exploratory data profiling techniques, product crosstabs, common summary descriptive statistics etc.
Write code in a way that enables efficient and accurate translation into a data pipeline.
Pick analytically valid approaches, appropriate in terms of level of effort, favoring iterative delivery that solve for the objective, not the ask.
Manage stakeholders with frequent communication, expectation management, meeting deadlines and the backlog.
Who you are:
Bachelor's, Master's, PhD or Equivalent Experience; Mathematics, Science, Statistics or Technical degree preferred otherwise relevant experience is applicable.
2 to 4 years of relevant experience could include:
Developed, and drove significant and sustained change and performance improvement from, data-driven insights.
You are familiar with Python, Scala or R, or any other major ML programming language
Experienced in the fundamentals of big data architecture (streaming events, data lakes, analytics engines) and relational database models.
Apply knowledge of intermediate SQL
Display strong domain knowledge, business acumen and critical reasoning skills.
Why join us:

Expedia Group recognizes our success is dependent on the success of our people. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative people in our business. Our brands recognize the power of travel to break down barriers and make people's lives better that responsibility inspires us to be the place where exceptional people want to do their best work, and to provide them the tools to do so.

Whether you're applying to work in engineering or customer support, marketing or lodging supply, at Expedia Group we act as one team, working towards a common goal; to bring the world within reach. We relentlessly strive for better, but not at the cost of the customer. We act with humility and optimism, respecting ideas big and small. We value diversity and voices of all volumes. We are a global organization but keep our feet on the ground, so we can act fast and stay simple. Our teams also have the chance to give back on a local level and make a difference through our corporate social responsibility program, Expedia Cares.

If you have a desire to make a difference with one of the most loved consumer brands in the world and to work in the dynamic travel industry, this is the job for you.

Our family of travel brands includes: Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Egencia®, trivago®, VRBO®, Orbitz®, Travelocity®, Wotif®, lastminute.com.au®, ebookers®, CheapTickets®, Hotwire®, Classic Vacations®, Expedia® Media Solutions, CarRentals.com, Expedia Local Expert®, Expedia® CruiseShipCenters®, SilverRail Technologies, Inc., ALICE and Traveldoo®.

Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, gender, sexual orientation, national origin, disability or age.",4.0,"Expedia Group
4.0","London, England",10000+ Employees,1996,Company - Public,Internet,Information Technology,$5 to $10 billion (USD)
68,HR Data Analyst - 12 month FTC,£35K - £45K (Glassdoor est.),"Key Responsibilities:
Develop, enhance and maintain management reporting analyses and dashboards on HR statistics such headcount, absence, attrition, talent management, diversity, etc in accordance with requirements to show value through data.
Support through collaboration with other HR Teams to ensure the smooth transition of any wider business initiatives, annual reward cycle/organization change activity ensuring accurate data is uploaded into our HR system.
Review and monitor HR Data Quality in delivered Reports/Dashboards and be able to explain variances and trends to continually identify & deliver measures to improve systems and data integrity.
Partner with functional areas of Human Resources on key HR initiatives; provide expert advice and guidance to the teams on data.
Manage Adhoc Data and Analytics requests of allocated stakeholder groups
Create Insight reports utilizing different data sets and analyses to support stakeholders and the business in their decision making process
Facilitate the training of, and engagement in, the use of self-service reporting capabilities to key users across the business
Communicate fluently and present complex technical information to a non-technical audience

Qualifications:
Degree educated
Skill and Experience:
Experience in Delivery of HR Management Information
Knowledge of common HR metrics and KPI’s
Evidence Direct Engagement with Senior Stakeholder in current or previous roles
Communicates fluently and is able to present complex technical information to a non-technical audience
Experience in writing Insight reports, analyzing different data sets to answer business questions
Strong experience in building PowerBI Dashboards is essential
Experience with Oracle Cloud HCM system preferrable",3.5,"GVC Group
3.5","Stratford, London, England",10000+ Employees,2020,Company - Public,Gambling,"Arts, Entertainment & Recreation",$2 to $5 billion (USD)
69,2021 UK L6 Data Analyst Apprenticeship - London,£35K - £45K (Glassdoor est.),"Apprenticeships aren’t what they used to be. These days, they’re a platform for your generation to go on and own the future, and frankly, we love to see it. As a global tech leader, we connect millions of people and make all kinds of innovations possible – from making the UK’s first ever 5G holographic call, to #KeepingTheUKConnected and the Connected Living project with the disability charity Mencap. Our plans for the future are even more promising, and this is your chance to get hands-on and make it happen. With an Apprenticeship at Vodafone, you can start one step ahead.

Start date: September 2021
Duration of Programme: 4 years
Starting salary: £21,500
Location: This role will be based in Paddington, London. You can only make one application, so please ensure this is your location of choice for the role. We will only consider your first application.
Application close date: 19th February 2021, however, we may close earlier if we have enough game-changing applications, so apply early!

About the Apprenticeship

Be part of the Data Revolution with a business that combines the agility and spirit of a start-up with all the resources and opportunities of a global corporate. Working in teams focused on Big Data analytics, business intelligence, automation and more, you’ll help us bring the impossible to life through insight and design.

With a combination of digital and classroom-based learning, you’ll take modules including Data Modelling & SQL Language, Big Data & Analytics, Data Communications & Network Security, AI & Machine Learning and Business Strategy. You’ll gain hands-on experience working alongside industry leaders who’ll share their knowledge with you. And you’ll develop into a Data Analytics expert who can use a range of analytical techniques, present data visualisation, create reports and make recommendations that influence business-transforming decisions.

At the end of the four years, you’ll have a BSc (Hons) Degree in Digital & Technology Solutions, specialising in Data Analysing.

What you will need

To be 18 years old or over as of 1 September 2021
GCSE English & Maths at grade C or above (or equivalent qualifications)
2 A Levels including ICT or Maths, gained by September 2021, or in a similar subject:
A Level 3 Apprenticeship
An International Baccalaureate at Level 3
A BTEC Extended Diploma (180 credits)
To be eligible to work in the UK and not in full-time education
To have lived in the UK and/or EU for three years or more

You must not hold an existing qualification at the same or higher level in a similar subject (e.g. a degree or masters in a similar subject).

We're committed to recruiting the best people, whatever their background. If you have a disability, learning difficulty, medical condition or any other individual need, we'd be happy to talk to you about making reasonable adjustments to our application and selection process that will enable you to be your best.
All you have to do, is start

You could have entry level qualifications, or you might be interested in Advanced, Higher or Degree level apprenticeships. Whatever your plans, an Apprenticeship at Vodafone is your platform to start one step ahead. A hands-on education with real-world qualifications and industry experts who’re invested in you. This is the chance to make an impact from day one in a workplace where you’ll feel welcome – it’s a proper job with a proper salary and benefits to match. At Vodafone, an Apprenticeship is so much more than what you expect.

All you have to do, is start.

Apply now!",3.9,"Vodafone
3.9","London, England",10000+ Employees,1982,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD)
70,Data Analyst,£35K - £45K (Glassdoor est.),"Data Analyst


at Ocado Group
Hatfield, Hertfordshire, UK

We are a team of Analysts that specialise in extracting and interpreting data to identify efficiency opportunities with a multi-million pound scope, directly impacting thousands of colleagues and hundreds of thousands of customers. We pride ourselves on making quick affirmative decisions and data is the driver to make this happen. We have billions of data points at our disposal, mapping the customer journey from the time they log on to the website to their orders arriving at the door.

From picking orders in our automated warehouses, to our transport operations on the road, we look to maximise profitability whilst improving our customer offering. This can range from the short-term configuration of planning processes to long-term logistical strategy, shaping the future growth of Ocado.

Your insight will have a direct impact on our operational efficiency, will enhance both customer and workforce experience, and contribute to Ocado’s long term goal of changing the way the world shops.

What will you be doing?
From day one, you will be using state-of-the-art tools to interrogate Big Data, analysing the results to develop and improve tools and algorithms, delivering recommendations to senior management and driving operational decisions.
Project Management and Support. Whether it is your own idea you are proposing or a project related to our Warehouses from a planning perspective, you are helping, you will be involved in different projects across the department.
Working closely with the Planning Team. This team will rely on you to provide them with up-to-date to and accurate data on our Warehouse operation, giving them insight on key KPIs.
Problem Solving. With our Warehouse operation growing rapidly and with even bigger growth plans ahead, new challenges and insights for you to tackle.
About you
Accomplished analyst with experience working with Big Data
Exceptional quantitative & qualitative problem solving skills
Strong command of analytical SQL and/or Excel, VBA, or similar to these (e.g. SAP, SPSS, SAS, programming experience)
Comfortable communicating with senior management and key stakeholders, both within the business and externally
About Ocado Group

When our journey started, we were all about changing the way people shop for groceries. 20 years later, we’re a FTSE 100 business developing our own groundbreaking technology, opening multiple sites at an accelerating rate and engaging in exciting new business partnerships around the world!

Transforming an industry means also transforming the way we do business. As we continually develop new technologies and customer propositions, we’re looking for the brightest talents to lead us into the next stage of our evolution: enhancing our capabilities, inspiring our teams and developing new ways of working.

Only a 20-minute commute from London King’s Cross and with a free shuttle bus provided from Hatfield Station to the office.

Benefits

Ocado employee experience is very important to us. As well as keeping a smile on your face with weekly massages, a games room, coffee shop, weekly food samples and amazing food hall to satisfy your daily breakfast and lunchtime taste buds. All Ocado employees are offered a benefits package of - 25 days holiday + the option to buy an additional 3 via salary sacrifice, 15% discount on your weekly Ocado shop, pension, share options, discounts on gym memberships and much much more….

Our values: we’re in it together, we are proud of what we do, we can be even better.
#LI-JF1",3.9,"Ocado Engineering
3.9","Hatfield, East of England, England",1001 to 5000 Employees,2000,Company - Public,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",Unknown / Non-Applicable
71,Data Analyst (Data Science and Statistics),£35K - £45K (Glassdoor est.),"About us
Wefarm is the world’s largest platform connecting the small-scale farming community. Millions of farmers, retailers, and brands come together on Wefarm to grow their businesses.

Small-scale farming is one of the largest and most important industries in the world, with over one billion people globally involved in it. We’re working towards connecting this community so small-scale farmers can gain a better position in global agricultural supply chains. Some of the world’s leading VCs are backing us on this mission, including True Ventures in Silicon Valley.
Since our launch in 2015, we’ve grown to serve over two million farmers across Kenya, Uganda, and Tanzania. Our platform has facilitated the (free) exchange of over 18 million messages to share knowledge, generated over $5 million in marketplace sales, and sold nearly half a million products. So far, we’ve partnered with 100+ brands to give our members fair prices on the quality products they are looking for.
Our next milestone is to have 100 million farmers benefiting from Wefarm. Join us and be part of our mission to build an ecosystem for global agriculture, with the farmer at the centre.

The role
We are looking for a Data Analyst with experience in data science algorithms and Statistics to join our Business Intelligence team. You will have responsibility for extracting value from the vast amount of data generated by the interaction of millions of members on our platform and sales through our Marketplace. You will extract actionable insights that guide strategic plans, as well as build appropriate forecast models that help to drive a fast growing startup forward
The role reports to Head Business Intelligence, and will have active collaboration with the Growth team, as well as strong links to other data scientists within the business.
Wefarm currently sends and receives millions of messages per month, leading to tens of millions of independent system events. In addition, Wefarm operates an evolving marketplace that connects buyers and sellers of agricultural inputs. You will be responsible for extracting value from the unique data generated by this rich ecosystem, and be comfortable communicating your findings in a relatable, easy-to-understand way.
There is a rich, vibrant, and open culture within Wefarm. Even though we are separated geographically, we maintain a highly collaborative and communicative outlook and are keen to maintain this as we expand into new territories.
Essential Duties:
Apply advanced statistical models and data science algorithms on large and small, structured and unstructured data sets, to guide decision-making on Wefarm’s operational strategy
Build and maintain predictive (forecast) models covering key metrics within our marketplace
Build and maintain clustering / segmentation, pattern analysis and other models, covering multiple facets of the Wefarm ecosystem
Actively seek and ingest external data repositories relevant to Wefarm operations, combining these with internal data to guide strategy and support ongoing operations
Work closely with Data Engineer to define, implement and manage appropriate schemas on Snowflake
Present findings and and summarise analysis using variety of tools: Tableau, R / Python visualisations, slide / powerpoint presentations, internal blogs, and others
Razor-focused on personal and team OKRs to ensure work is aligned with company goals

Extensive experience in statistical modelling and data science
Solid grounding in statistical theory, including probability and optimisation, and their application within a business environment
Knowledge and commercial experience using of data science algorithms, including but not limited to clustering, prediction, pattern analysis to identify and communicate business problems and possible solutions
Strong project management and organizational skills
Experience working with cross-functional teams and ability to thrive in a dynamic, fast-paced, startup environment
Able to clearly articulate and communicate with non-technical team members
Required: SQL (Snowflake and/or PostgreSQL); Python and/or R
Excited to learn new technologies / programming languages (e.g Clojure)
Bonus: Familiarity with agricultural data and statistics; econometrics
Excited about Wefarm’s mission

Rewards package and remuneration
The total rewards package and remuneration will be based on experience and potential, but is highly competitive and will include share options. We believe in our team being not only the executors of Wefarm’s visions but the makers and owners of it!

As a global business, travel is essential to who we are, and will be a perk of the job as far as global and regional conditions allow. In addition, we have a generous pension package, flexible working environment, and we value spending time together as circumstances allow.
We will review applicants on an ongoing basis, unfortunately we will only be able to respond to shortlisted candidates.",4.3,"Wefarm
4.3","London, England",1 to 50 Employees,2015,Company - Private,Telecommunications Services,Telecommunications,Unknown / Non-Applicable
72,Data Analyst,£35K - £45K (Glassdoor est.),"Role Overview

Contribute to the delivery of the strategic objectives of Close through the provision of Data Analytics and progressively, formation of a Data Science function. This will include reports, vendor exports, data warehousing tasks and ad hoc data related project support. Over time, the business is looking to expand into the Data Science arena, so an interest or appropriate qualifications in this area would be an advantage.

Key Responsibilities

General

The role will involve applying data analysis knowledge to the business data estate. The candidate will need to:

Provide data cleansing and analysis skills to meet often complex business data needs.

Contribute to the development of the data analysis approach and deliverables, and improve the integration with other disciplines across the business.

Lead data requirements gathering and elicitation using a range of analysis tools and techniques.

Be able to write and perform SQL scripts to filter and join varied data sets

Develop new SSIS/SSRS/SSAS packages to meet business needs

Produce visualisations using a range of technologies such as SSRS / Power BI / DAX

Knowledge of Azure / Cloud based technologies would be an advantage (AWS Data lakes / Amazon Quicksight / Amazon Aurora)

Work with Senior Management and up to Executive level to facilitate the sign off / agreement of solutions and recommendations.

Strong team working skills, with an ability to travel around the national office network to complete projects onsite where required.

Strong communication and interpersonal skills including negotiation.

Excellent written and verbal communication skills – must be able to communicate fluently in English both verbally and in writing.

Regulatory Responsibilities (Compliance/T&C)

Ability to demonstrate and understand the regulatory framework relevant to the role, whilst practising effective risk management at all times",3.5,"Close Brothers Group
3.5","London, England",1001 to 5000 Employees,1878,Company - Public,Lending,Finance,$100 to $500 million (USD)
73,Technical Data Analyst,£35K - £45K (Glassdoor est.),"Futureheads are currently working with an ambitious private equity firm who are focused on asset-backed opportunities throughout Europe. They are looking to hire a permanent technical data analyst to join their team and support the work on an ambitious data project.
This is a particularly exciting time for the company, as they are beginning work on a bespoke data platform, which pulls key data from a number of CRM systems, Data warehouses and other online platforms.
A key part of this role is the technical aspect as you will need to work closely with developers to oversee the continued development of the platform. Previous experience in a technical role is essential, with a background in investment being desirable.
Other key requirements include:
Setting up and managing data capture tools, techniques, and opportunities to optimise product performance
Processing and analysing data captured across platforms and services to produce decision-making insight and understanding
Assisting in the development of data architecture to maximise the opportunities for data to drive value within the organisation
Experience Required:
Data analysis experience in a technical environment
Strong working experience in consuming data from external APIs and querying using SQL or other query languages
Understanding of database modelling and development
Experience with Big Data or Data Warehousing technologies an advantage
Demonstrated ability to manage multiple priorities and demanding work environment
If you have the relevant skills and experience, please send across your CV ASAP to be considered.",4.4,"Futureheads Recruitment
4.4","London, England",1 to 50 Employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
74,Data Quality Analyst,£35K - £45K (Glassdoor est.),"Data Quality Analyst
Our client is a leading asset finance company based in the UK, they are embarking on an exciting transformational journey that will have a significant impact on the wider organisation over the next 2-3 years. As part of this journey they are investing in data related capabilities delivering a new warehouse, tools, policies and standards.
Responsibilities of a Data Quality Analyst;
Support the Data Insight & Intelligence Manager and broader Business stakeholders to understand and manage data as a strategic asset, ensuring alignment to data governance, data quality and other controls to sustain the integrity of data for the organisation.
Own & embed overall data quality culture and thinking within the business.
Work with the Executive Team, business stakeholders and broader bank stakeholders to identify critical data elements and put in place supporting Data Dictionary to keep track of data assets and their definition, attributes, usage, location and ownership within the business.
Responsible for the definition of data related policies, standards and metrics, including maintaining data definitions, lineage, & Data Quality rules.
Experience to be a Data Quality Analyst;
Must have been involved (major involvement) in implementing a data governance framework.
Experience of working in a data analysis & reporting position within a fast paced and complex business setting.
Exceptional analytical ability to identify data quality improvements and trends and reporting and presenting these findings to a range of stakeholders.
Ability to manage & build a network of relationships with a range of stakeholders & influencing key decisions that drive successful data quality outcomes.
Proficient in data analysis using SQL
Lawrence Harvey is acting as an Employment Business in regards to this position.",4.0,"Lawrence Harvey
4.0","London, England",51 to 200 Employees,2002,Subsidiary or Business Segment,IT Services,Information Technology,Unknown / Non-Applicable
75,Data Analyst,£35K - £45K (Glassdoor est.),"Data Anaylst for Music Valuations
Job Purpose: To assist in the valuation of music catalogues which involves interpretation of vast amounts of data from various sources.
Position would suit person who has an interest in music and high-level IT skills.
Key Responsibilities:
· Attend briefing sessions on valuation requirements
· Collate the data from different sources using excel pivot tables and power pivot
· Review and assess data compiled to quantify future income expectations
· Research composers and release dates to assess duration of future income
· Assist with preparation of valuation reports
· Attend meetings with internal and external professionals involved with each engagement e.g. solicitors, accountants, IT professionals
Key Skills:
· High level of Excel competency including creating formulae, macros, v look ups and pivot tables
· Attention to detail
· Outstanding communication skills
· Tech Savvy
· Working to deadlines
Qualifications and Experience:
Ability to deal with vast quantities of data
Graduate
Excellent IT skills – Microsoft Office Word, Excel, PowerPoint, Outlook
Hours of Work
9.30am to 5.30pm (currently some flexibility to allow for current Covid restrictions)
This role is within a speciaised team within our Accountancy Practice.
Reference ID: 002
Application deadline: 10/01/2021
Job Types: Full-time, Permanent
Salary: £20,000.00-£23,000.00 per year
COVID-19 considerations:
Our Office is Covid Secure
Experience:
Excel: 3 years (Required)
Education:
Bachelor's (Required)
Work remotely:
Temporarily due to COVID-19",-1,mgr,"London, England",-1,-1,-1,-1,-1,-1
76,"Data Operations Analyst, Client Data",£35K - £45K (Glassdoor est.),"We are a leading independent global asset manager, dedicated to delivering the best outcomes for our clients through a highly diversified range of actively-managed products. We are truly global, supporting our individual and institutional investors across a range of products, encompassing equities, fixed income, multi-asset and alternatives. Our high-energy and collaborative culture at Janus Henderson helps our client achieve their goals and ensures that our people love the place they work.
Overview of the role
You are responsible for performing a variety of functions associated with maintaining all reference data (Client) across multiple systems, for a variety of investment products, with the goal of providing accurate, timely data that is used for analytics, risk management, trading, finance, compliance, marketing and client reporting. This includes developing and analyzing daily, weekly and monthly reports to ensure accuracy, compliance and control.
Duties and responsibilities
You will:
Ensure client data integrity and compliance by performing data cleansing, data audit and/or data validation
Ensure all client data elements are opened, closed and updated both timely and accurately
Set improvement targets, qualify and quantify the results of data quality efforts
Perform root-cause analysis on master data related system problems and recommend or execute corrective action
Recommend ways to strengthen data integrity, quality and availability across the enterprise
Work with IT, data stewards and internal business groups to develop effective, efficient, and transparent processes around the use of master data in systems
Build testing programs in stage environments to manage proposed changes in master data
Work with IT resources and data stewards to look for data anomalies by using data profiling tools
Maintain understanding of master data tools, downstream systems and data lineage rules
Assist in the development and maintenance of operational policies and procedures
Maintain understanding of all internal stakeholders requirements and business processes
Develop daily, weekly, and monthly quality dashboards that show state of data errors and exceptions as well as progress toward specific data quality targets
Assist in the design, development, testing, and implementation of new processes and/or system enhancements to ensure that the design meets business requirements while improving department efficiency and effectiveness
Carry out additional duties as assigned
Supervisory responsibilities
No
Skills and qualifications
Significant operational data management experience within the financial services sector (preferably in the buy side) with a focus on client data
Advanced knowledge of securities and product data
Experienced in data operations approaches, quality practices in large financial organization(s)
Five-year experience within the financial services industry with a focus on data management and quality
Bachelor’s degree or equivalent work experience required
Competencies required
In addition to putting clients first, acting like an owner, and succeeding as a team, the competencies for this role include:
Excellent written and verbal communications skills
Ability to build effective relationships at all levels of the business
Approachable and open minded
Strong analytical approach
Enjoys problem solving
Proactive in establishing processes and the best ways of working

Ongoing competence in the role to be assessed, in line with applicable regulatory requirements, by:
Annual performance appraisal
Completion of all assigned compliance training

Compliance requirements
At a minimum the role will require you to:
Place the interest of Janus Henderson’s Clients first, act in accordance with TCF (Treating Customers Fairly) principles
Understand and follow laws and regulations applicable for your role, seeking the help of your supervising manager or Compliance if additional guidance is required
Understand and abide by all Janus Henderson policies applicable to your role, and seek support/guidance of the policy owner guidance when required
You are ultimately accountable for your actions and responsible for seeking further information on any or all of the above as necessary
Janus Henderson (including its subsidiaries) will not maintain existing or sponsor new industry registrations or licenses where not supported by an employee’s job functions (as determined by Janus Henderson at its sole discretion).
All applicants must be willing to comply with the provisions of Janus Henderson Investment Advisory Code of Ethics related to personal securities activities and other disclosure and certification requirements, including past political contributions and political activities. Applicants’ past political contributions or activity may impact applicants’ eligibility for this position. Janus Henderson is an equal opportunity /Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status. All applications are subject to background checks.",4.0,"Janus Henderson
4.0","London, England",1001 to 5000 Employees,-1,Company - Public,-1,-1,Less than $1 million (USD)
77,Big Data Analyst,£35K - £45K (Glassdoor est.),"Job Description
Big Data Scientist – Docklands London

Our Client an international organisation is looking to recruit a Big Data Expert with 2 to 5 years expertise as a Big Data Scientist.

You will have Natural Language Processing (NLP) knowledge and experience and understand and analyse large data sets to discover new insights.

Working in a multi-disciplinary team within a highly technical and complex environment.
Well versed in scalable data mining and machine learning techniques (using computers to improve as well as develop algorithms)Kernel Methods, Deep Learning, Statistical Relational Learning, Ensemble Methods

Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business value.
Translate business needs to technical requirements and implementation.

Experience of Big Data technologies/Big Data Analytics.
C++, Java, Python, Shell Script
R, Matlab, SAS Enterprise Miner

Elastic search and understanding of Hadoop ecosystem
Experience working with large data sets, experience working with distributed computing tools like Map/Reduce, Hadoop, Hive, Pig etc.
Advanced use of Excel spread sheets for analytical purposes

An MSc or PhD in Data Science or an analytical subject (Physics, Mathematics, Computing) or other quantitative discipline would be handy.

The position is based in the Docklands London.

This is a 3 to 6 month contract assignment.

Please send your CV to us in Word format along with daily rate and availability details.",5.0,"Nexus Recruitment
5.0","London, England",Unknown,-1,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD)
78,GDPR Data Analyst-CRM Data,£35K - £45K (Glassdoor est.),"Our client requires a Data specialist with GDPR audit experience to assist on a short-term assignment.
You will be required to search for legacy consent (opt-in to communications) across a variety of CRMs.
You will have the following experience:
Worked on GDPR/data audit topics within CRM
Competent in Data extraction and analysis
Solid understanding of where consent may have captured in various website Databases and eCRM tools
Strong Stakeholder Management (role would require to interview and work closely with stakeholders to understand where consent may be captured)
Reporting back to Compliance manager findings and recommendations
Immediate Start & Remote working",3.4,"Digital Gurus
3.4","London, England",51 to 200 Employees,2008,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
79,Data Analyst,£35K - £45K (Glassdoor est.),"Integral Ad Science (IAS) is a global technology and data company that builds verification, optimization, and analytics solutions for the advertising industry and we're looking for a Business Analyst to join our Analytics team. If you are excited by technology that has the power to handle hundreds of thousands of transactions per second; collect tens of billions of events each day; and evaluate thousands of data-points in real-time all while responding in just a few milliseconds, then IAS is the place for you!
As a Data Analyst you will work across multiple data platforms in order to extract, gather, manipulate, and interpret data which you will translate into actionable insights. You will be analyzing trends and patterns in order to help determine what actions need to be taken to run the business efficiently and effectively and enable growth. In this role, you will have a direct impact on both the sales operations and business operations functions, and be able to help contribute to the future of IAS. As part of the Analytics Team and IAS as a whole, you are enabled to pursue your own ideas that you wish to convert into projects. The Analytics Team encourages cross-functional collaboration working with stakeholders in every org, which means that the career development path is unique and tailored to fit an individual's goals.
What you'll get to do as a Data Analyst:
Process dataframes in Python and populate database tables in SQL
Build on existing data model to incorporate new data sources
Create and build out reporting in Power BI
Analyze data to form insights that drive strategy
Perform ad hoc analysis for stakeholders across the org
Collaborate with Business Operations, Sales, Executive team, and other stakeholders to use data to help solve problems and inform business decisions
You should apply if you have most of this experience:
Strong SQL skills including building functions & procedures, writing complex queries, and using SQL as an investigative tool
Python (Pandas/Numpy)
Experience working with a BI tool (Power BI, Tableau, Looker, etc.)
Ability to synthesize technical information about large datasets to communicate both qualitatively and quantitatively
Strong communication skills and capacity to translate data into a meaningful story
Ability to take a vague task and own it through execution
Nice to haves:
Experience with algorithm design
Experience working with R
About Integral Ad Science
Integral Ad Science (IAS) is the global market leader in digital ad verification, offering technologies that drive high-quality advertising media. IAS equips advertisers and publishers with both the insight and technology to protect their advertising investments from fraud and unsafe environments as well as to capture consumer attention, and drive business outcomes. Founded in 2009, IAS is headquartered in New York with global operations in 18 offices across 13 countries. IAS is part of the Vista Equity Partners portfolio of software companies. For more on how IAS is powering great impressions for top publishers and advertisers around the world, visit integralads.com.
Equal Opportunity Employer:
IAS is an equal opportunity employer, committed to our diversity and inclusiveness. We will consider all qualified applicants without regard to race, color, nationality, gender, gender identity or expression, sexual orientation, religion, disability or age. We strongly encourage women, people of color, members of the LGBTQIA community, people with disabilities and veterans to apply.
California Applicant Pre-Collection Notice:
We collect personal information (PI) from you in connection with your application for employment or engagement with IAS, including the following categories of PI: identifiers, personal records, commercial information, professional or employment or engagement information, non-public education records, and inferences drawn from your PI. We collect your PI for our purposes, including performing services and operations related to your potential employment or engagement. For additional details or if you have questions, contact us at compliance@integralads.com.
To learn more about us, please visit http://integralads.com/ and https://muse.cm/2t8eGlN
Attention agency/3rd party recruiters: IAS does not accept any unsolicited resumes or candidate profiles. If you are interested in becoming an IAS recruiting partner, please send an email introducing your company to recruitingagencies@integralads.com. We will get back to you if there's interest in a partnership.",3.5,"Integral Ad Science
3.5","London, England",501 to 1000 Employees,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD)
80,FinTech Data Analyst,£35K - £45K (Glassdoor est.),"The Company
A London based, agile FinTech business who issue Mastercards and do business to business payments.
While many FinTech firms are losing money, this is a profit-making business; if you need new technology, there is minimal justification required.
The Role
The financial crime operations team to identify patterns of suspicious behaviour and your role will be to ensure the transaction monitoring system and its data ingestion process, component rules, scenarios, and models are working as expected. In addition to this you will analyse and report on data and metrics relating to financial crime prevention operations. This includes building reporting dashboards that are used at the highest levels of the business and by external regulators.
This is an excellent opportunity for someone comfortable and capable of working in a standalone capacity, to support in shaping the data strategy within the department, working closely with IT and fraud teams.
Technology used within the role includes Python, SQL and Tableau.
The Candidate
Will have at least 1 year of financial services based, data analytics experience. Preferably experience within the fraud and financial crime domain, or card payments
Will be an experienced user of SQL and Python
Will have a STEM degree discipline
Will have experience working with multiple and large unstructured datasets
Job Owner: d.prosser",-1,Metrica Recruitment,"London, England",1 to 50 Employees,2014,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
